#hgnc_id	hgnc_symbol	confidence_level	penetrance	pmid	omim_id	inheritance	panel_id	panel_name	panel_version	line_number
HGNC:3616	FCGR2A	3	-	16185324||12752683||19494086	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2800
HGNC:5981	IL17A	3	-	21703407||29530464||27890033||31196204||28860146||27155288	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2801
HGNC:5432	IFNAR1	3	-	26676772||20020050	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2802
HGNC:2707	ACE	1	-	15819995	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2804
HGNC:5358	IRF8	3	-	22464253||22046141	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2805
HGNC:12637	KDM6A	3	-	15523604||26411453||25142838||15887282||25546742||32048120||32086639	-	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	111	COVID-19 research	1.136	2806
HGNC:13867	SH3KBP1	3	-	32086639||32048120	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	111	COVID-19 research	1.136	2807
HGNC:6112	IRAK1	3	-	32086639||32048120||28069966	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	111	COVID-19 research	1.136	2808
HGNC:12033	TRAF3	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2809
HGNC:11990	TOP2B	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2810
HGNC:11927	TNFSF12	3	-	23493554||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2811
HGNC:11784	THBD	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2812
HGNC:11773	TGFBR2	3	-	29392890||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2813
HGNC:11772	TGFBR1	3	-	29392890||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2814
HGNC:11301	SRP54	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2815
HGNC:10727	SEMA3E	3	-	12144540||1735828||21055784||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2816
HGNC:18276	SEC61A1	3	-	28782633||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2817
HGNC:9955	RELA	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2818
HGNC:9848	RANBP2	3	-	32086639||32048120	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2819
HGNC:8086	OAS1	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2821
HGNC:7782	NFE2L2	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2822
HGNC:7774	NFAT5	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2823
HGNC:7133	KMT2D	3	-	15523604||26411453||25142838||15887282||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2824
HGNC:7132	KMT2A	3	-	27320412||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2825
HGNC:6190	JAK1	3	-	32086639||32048120	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2826
HGNC:21729	IRF2BP2	3	-	31953710||32048120||32086639	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2827
HGNC:15842	ERBIN	3	-	32086639||32048120||28126831	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2828
HGNC:13222	BCL11B	3	-	29296816||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2829
HGNC:618	APOL1	3	-	15894515||29077717||25100047||28537557||29470556||16720107||28827791||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2830
HGNC:132	ACTB	3	-	32086639||32048120||10411937	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2831
HGNC:18153	TNFRSF13B	3	-	28834165||32086639||32048120||29114388	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2832
HGNC:4890	CFHR2	3	-	32086639||32048120	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2833
HGNC:15992	ZNF341	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2834
HGNC:25522	WRAP53	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2835
HGNC:16379	TRIM22	3	-	26836588||32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2836
HGNC:1343	TRAF3IP2	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2837
HGNC:11926	TNFSF11	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2838
HGNC:11924	TNFRSF9	3	-	31501153||32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2839
HGNC:11918	TNFRSF4	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2840
HGNC:17192	TIRAP	3	-	28235196||32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2841
HGNC:11766	TGFB1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2842
HGNC:11763	TFRC	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2843
HGNC:11647	TCIRG1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2844
HGNC:26200	STN1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2845
HGNC:14974	SNX10	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2846
HGNC:11107	SMARCD2	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2847
HGNC:11065	SLC7A7	3	-	32086639||32048120||28057010	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2848
HGNC:4927	SLC39A7	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2849
HGNC:34016	RNU4ATAC	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2850
HGNC:16031	RNF31	3	-	32086639||32048120||26008899	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2851
HGNC:9956	RELB	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2852
HGNC:9954	REL	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2853
HGNC:24929	PSMG2	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2854
HGNC:9178	POLE2	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2855
HGNC:9176	POLD2	3	-	32086639||32048120||31449058	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2856
HGNC:9175	POLD1	3	-	31629014||32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2857
HGNC:29017	PLEKHM1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2858
HGNC:21652	OSTM1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2859
HGNC:15625	NBAS	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2860
HGNC:7329	MSH6	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2861
HGNC:7315	MS4A1	3	-	27250108||32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2862
HGNC:14334	MKL1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2863
HGNC:6902	MASP2	3	-	32086639||32048120||19405982	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2864
HGNC:6598	LIG1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2865
HGNC:6021	IL6ST	3	-	32048120||32086639||31235509	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2866
HGNC:6019	IL6R	3	-	32086639||32048120||31778705	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2867
HGNC:6009	IL2RB	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2868
HGNC:5433	IFNAR2	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2869
HGNC:17087	ICOSLG	3	-	32086639||32048120||30498080	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2870
HGNC:16931	HYOU1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2871
HGNC:18437	HAVCR2	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2873
HGNC:15889	FERMT1	3	-	32086639||32048120||21936020	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2874
HGNC:3625	FCN3	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2875
HGNC:29002	FCHO1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2876
HGNC:23168	FANCM	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2877
HGNC:25568	FANCI	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2878
HGNC:3587	FANCF	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2879
HGNC:28467	FAAP24	3	-	27473539||32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2880
HGNC:3436	ERCC4	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2881
HGNC:2760	DEF6	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2882
HGNC:15594	DBR1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2883
HGNC:2025	CLCN7	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2884
HGNC:1354	C8G	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2885
HGNC:28672	C17orf62	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2886
HGNC:1101	BRCA2	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2887
HGNC:1100	BRCA1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2888
HGNC:681	ARHGEF1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2889
HGNC:568	AP3D1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2890
HGNC:437	ALPI	3	-	32086639||32048120||29567797	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2891
HGNC:11824	TINF2	3	-	29742735||27033759	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2892
HGNC:11727	TERC	3	-	16332973||32048120||32086639	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2893
HGNC:11592	TBX1	3	-	24198816||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2894
HGNC:1349	SAMD9L	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2895
HGNC:1348	SAMD9	3	-	29535429||29266745||29175836||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2896
HGNC:9588	PTEN	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2897
HGNC:30100	PSENEN	3	-	23439959||23020871||28922471||32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2898
HGNC:17091	NCSTN	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2899
HGNC:6118	IRF3	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2900
HGNC:16404	IL17F	3	-	32086639||32048120	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2901
HGNC:11730	TERT	3	-	15885610	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2902
HGNC:14374	NLRP1	3	-	29850521	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2904
HGNC:24668	CFHR5	3	-	32086639||32048120||28673452	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2905
HGNC:16979	CFHR4	3	-	32086639||32048120	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2906
HGNC:16980	CFHR3	3	-	32086639||32048120	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2907
HGNC:4888	CFHR1	3	-	32086639||32048120	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2908
HGNC:12754	WDR1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2910
HGNC:12616	USP18	3	-	32086639||32048120||31272490	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2911
HGNC:17755	TNFRSF13C	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2912
HGNC:11908	TNFRSF11A	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2913
HGNC:11566	TAPBP	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2914
HGNC:686	RHOH	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2915
HGNC:9122	PMS2	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2917
HGNC:6005	IL21	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2919
HGNC:5716	IGKC	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2920
HGNC:3826	FPR1	3	-	8224916||28371599||29105764||20203610||10882119||2910576||32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2921
HGNC:2959	DNASE1L3	3	-	23666765||27821515||32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2922
HGNC:26169	CTC1	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2923
HGNC:2336	CR2	3	-	26325596	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2924
HGNC:1884	CFTR	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2925
HGNC:1706	CD8A	3	-	32086639||32048120||17658607	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2926
HGNC:1701	CD81	3	-	27250108||32086639||32048120||14530327	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2927
HGNC:1677	CD247	3	-	https://doi.org/10.14785/lpsn-2014-0012||27555457||25688246||26690594||17170122	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2928
HGNC:989	BCL10	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2929
HGNC:18971	AP1S3	3	-	32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2930
HGNC:195	ADAM17	3	-	25058236||28930861||25171914||24227843||11149563||32086639||32048120||20603312	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2931
HGNC:15671	NFKBID	1	-	26973645||22761313	-	Unknown	111	COVID-19 research	1.136	2932
HGNC:15488	IL23A	1	-	19200759||15450252	-	Unknown	111	COVID-19 research	1.136	2935
HGNC:9532	PSMA3	2	-	26524591	-	Unknown	111	COVID-19 research	1.136	2945
HGNC:592	XIAP	3	-	21119115	-	X-LINKED: hemizygous mutation in males, monoallelic mutations in females may cause disease (may be less severe, later onset than males)	111	COVID-19 research	1.136	2946
HGNC:10820	SH2D1A	3	-	29670631	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	111	COVID-19 research	1.136	2950
HGNC:7373	MSN	3	-	29556235	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	111	COVID-19 research	1.136	2952
HGNC:28880	MAGT1	3	-	21983175||25205404||27095930	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	111	COVID-19 research	1.136	2953
HGNC:4057	G6PD	3	-	3681550||26694452||27914961||27458052||18269318	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	111	COVID-19 research	1.136	2957
HGNC:9580	PSTPIP1	3	-	28251506||26025129||29575118||28628471||28960754	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2960
HGNC:9066	PLCG2	3	-	29538758	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2961
HGNC:5331	NOD2	3	-	4056967	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2962
HGNC:22938	NLRP12	3	-	29178652||29248470	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2964
HGNC:16412	NLRC4	3	-	27876626	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2965
HGNC:4171	GATA2	3	-	29724903||29588856	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2969
HGNC:2230	COPA	3	-	28956095||29137621	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2972
HGNC:20626	CHD7	3	-	22461308||19187738||29531775||18505430||21378379||29159871||26563674||18976358||20052490||19403480||25689927||26544072	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2973
HGNC:1500	CASP10	3	-	9028957||21447005||16611303||25663566	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2974
HGNC:14078	BACH2	3	-	27680876||27807919	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	2975
HGNC:6922	MBL2	1	-	16185324||25818534||19405982||28347655||15838797||16170752	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2977
HGNC:12269	TREX1	3	-	25604658	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2979
HGNC:1228	SERPING1	3	-	1597123	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2982
HGNC:5440	IFNGR2	3	-	30264912	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2985
HGNC:11920	FAS	3	-	26258116||28668589	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2987
HGNC:4883	CFH	3	-	24722444||1701856	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2988
HGNC:16393	CARD11	3	-	30170123||28826773||29074947	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2991
HGNC:11362	STAT1	3	-	29702748	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	111	COVID-19 research	1.136	2992
HGNC:360	AIRE	3	-	28911151||29108822||29437776	-	BOTH monoallelic and biallelic (but BIALLELIC mutations cause a more SEVERE disease form), autosomal or pseudoautosomal	111	COVID-19 research	1.136	2995
HGNC:14900	IL22	1	-	25395539	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2997
HGNC:3435	ERCC3	1	-	none	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	2999
HGNC:9546	PSMB9	2	-	33727065||34819510	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	3001
HGNC:6122	IRF7	3	Complete	26761402||26621750||31154625||32086639||32048120	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3003
HGNC:13481	UNC93B1	3	Complete	29768176||26621750	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3011
HGNC:23147	UNC13D	3	-	17993578||15703195||15632205	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3012
HGNC:23639	TTC37	3	-	28944135||25688341||29383842	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3015
HGNC:17341	TRNT1	3	-	29055896||23553769	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3016
HGNC:11653	TCN2	3	-	7980584||24305960||20352340||18956254	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3019
HGNC:44	TAP2	3	-	11529920||20083708	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3020
HGNC:11445	STXBP2	3	-	20301617	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3022
HGNC:11429	STX11	3	-	20301617	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3023
HGNC:11408	STK4	3	-	24453252||26117625||26801501	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3024
HGNC:11367	STAT5B	3	-	20538865	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3026
HGNC:30227	SPPL2A	3	-	30264912	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3027
HGNC:15464	SPINK5	3	-	28943498	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3028
HGNC:30521	SLC46A1	3	-	27664775	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3031
HGNC:4061	SLC37A4	3	-	12576310	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3032
HGNC:10898	SKIV2L	3	-	28944135||29145277||29484573	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3035
HGNC:19440	SBDS	3	-	11342425	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3037
HGNC:26661	RNF168	3	-	29255463	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3040
HGNC:24116	RNASEH2C	3	-	25604658	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3041
HGNC:10031	RMRP	3	-	26279652||26830278||25663137||24217815	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3044
HGNC:10019	RIPK1	3	-	30591564||31213653	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3045
HGNC:9988	RFXAP	3	-	12498778||20197681||18336911||22390233||9806639	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3046
HGNC:9987	RFXANK	3	-	22863278||20414676	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3047
HGNC:9878	RASGRP1	3	-	30030704	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3050
HGNC:9413	PRKDC	3	-	25842288	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3055
HGNC:9360	PRF1	3	-	16860143||15632205||20301617	-	BIALLELIC, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3057
HGNC:8864	CFP	3	-	6903190||22229731	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	111	COVID-19 research	1.136	3061
HGNC:11935	CD40LG	3	-	7882172||11875495||20301576	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	111	COVID-19 research	1.136	3062
HGNC:1133	BTK	3	-	20301626	-	X-LINKED: hemizygous mutation in males, biallelic mutations in females	111	COVID-19 research	1.136	3063
HGNC:11366	STAT5A	1	-	16418296||23593005||26541527||22520852	-	Unknown	111	COVID-19 research	1.136	3065
HGNC:3620	FCGR3B	1	-	1978690	-	Unknown	111	COVID-19 research	1.136	3067
HGNC:3434	ERCC2	1	-	11737070	-	Unknown	111	COVID-19 research	1.136	3068
HGNC:3319	ELF4	1	-	16264330	-	Unknown	111	COVID-19 research	1.136	3069
HGNC:7989	NRAS	2	-	29141318||5896945	-	Other	111	COVID-19 research	1.136	3071
HGNC:8977	PIK3CD	3	-	29226301	-	BOTH monoallelic and biallelic, autosomal or pseudoautosomal	111	COVID-19 research	1.136	3075
HGNC:13176	IKZF1	3	-	29889099	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	111	COVID-19 research	1.136	3076
HGNC:16446	CARD14	3	-	23067081||23711932||29704870||30248356||29689250	-	MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	111	COVID-19 research	1.136	3080
HGNC:11896	TNFAIP3	3	-	29572183||28659290||27845235	-	MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	111	COVID-19 research	1.136	3088
